-27.17589165484302	-8.774038361298986
-26.894878363686935	-8.401750309241207
-26.29704456343696	-7.774362994365918
-24.72229823625945	-6.46824592958493
-23.108064019151197	-5.291363646983208
-21.466489472143675	-4.203959976316382
-18.119015816769316	-2.23967213072246
-14.70092096317395	-0.506511225193882
-11.232795757335007	1.0629118435981506
-7.7263939896635	2.5070645284907855
-4.174924286185244	3.8037202243706263
-0.6192432847371745	5.0865933105243935
6.600636118343631	7.297186989241597
13.946176630488013	9.096520757978361
21.410623855486797	10.50670020212754
29.001075510437257	11.504496125987638
36.700534177819314	12.14553716797591
40.609391161871585	12.272546487723119
44.59765142176589	12.139687147084503
