-24.141523605943704	-6.6655540335762185
-23.785539852261913	-6.752330771602461
-23.095124356145025	-6.823406146850946
-21.415450277148494	-6.780634304972411
-19.755760086896863	-6.6428406601718635
-18.108574130696162	-6.445590376133315
-14.840841097915133	-5.9244240523735865
-11.59934462640505	-5.278504964711724
-8.371447892319843	-4.56792020632512
-5.14995332923162	-3.8268936336092785
-1.939088390686401	-3.035324040895972
1.286306311915287	-2.312842321634227
7.721487413294455	-0.7936626387719111
14.147545541697706	0.7688960556154539
20.56871602165767	2.354695129943826
26.98083603345777	3.9835284611586497
33.394743774926766	5.603861279863411
36.59126842698776	6.4636177952294185
39.75628777074994	7.473179547923462
