0.6610078313788487	7.435752279173703
0.9915117470682729	8.673538768892161
1.6525195784471216	10.652621876814912
3.305039156894243	14.247544711347834
4.957558735341365	16.882069362484334
6.610078313788486	19.00702067143717
9.91511747068273	22.351259782226357
13.220156627576973	24.926287603512176
16.525195784471215	26.948093127712376
19.83023494136546	28.522888815230615
23.135274098259707	29.752453594301496
26.440313255153946	30.563840042406117
33.05039156894243	31.324798457895085
39.66046988273092	30.93268241231551
46.270548196519414	29.279081774328017
52.88062651030789	26.05000091685621
59.49070482409638	20.19881779141323
62.79574398099062	15.270123826490904
66.10078313788486	2.907262743812031
