-19.23113334318029	1.4267418932398275
-18.984718720605	1.5671272213843959
-18.487657006916365	1.7664934642830699
-17.23578207728017	2.086111928211086
-15.979750866373006	2.3228678044203863
-14.72102184930462	2.504675646437067
-12.197591797533594	2.7440505496315746
-9.66801106654455	2.8524534446842202
-7.134745772262932	2.8770859335428463
-4.599201322895236	2.8448480968907695
-2.060555632642936	2.74000696996185
0.4762855172853099	2.6564569353080048
5.556089533279905	2.332453791387006
10.641775335986427	1.8428952038411173
15.732520814868492	1.2035136639706556
20.829147854180203	0.39857234958202026
25.929561259247848	-0.5318389178580003
28.48335888014533	-1.0856524681548798
31.04434126394465	-1.7902340451401362
