-24.773723508865775	-3.5146333096520284
-24.42785171493036	-3.6583593940660055
-23.746199162655127	-3.841012265977273
-22.06397520037773	-4.070127455556853
-20.39150699389587	-4.197925358265686
-18.72531014111794	-4.260592833808558
-15.406662535747659	-4.243169232400404
-12.102014462153031	-4.080355093682926
-8.805474602091868	-3.83333402996686
-5.513685726175858	-3.536972163381061
-2.228612307986443	-3.1708676780567093
1.0614659342775126	-2.856740221178555
7.62907658124304	-2.0981919452283577
14.185407438047113	-1.2224986976755434
20.73242334523521	-0.2500661054517859
27.268162822751066	0.8394765583976994
33.797635109638115	1.9941064142722214
37.05483565328306	2.649681452706138
40.29556751117	3.4762901449437384
