-24.9974391846072	0.7793295257974023
-24.667169067238312	0.9708150706465253
-24.00649985108842	1.248018939634262
-22.354544690760093	1.709640772838449
-20.702460603097617	2.0654510454236084
-19.05029192799624	2.3518051611161774
-15.745765309870228	2.769025508963815
-12.441041423473935	3.0240975136210926
-9.136195243539468	3.1784948577330776
-5.831269497602211	3.267250930317857
-2.5262391940848428	3.269874503864972
0.7787465237283595	3.308651936196695
7.388934890505399	3.207130184528607
13.999343167343884	2.9236862423125642
20.60994636266647	2.4788113370448155
27.22076946805042	1.8520142411296372
33.83174879528237	1.0955145343389134
37.13736304807184	0.6145062258861358
40.44320601014819	-0.05442971201559563
