η_к_полн,π_к_полн,η_к_полн_0,π_к_полн_0,pi_rel_error,d1_отн,c_а1_отн,с_а_отн,Hт_ср_отн,H_т1,R_ср1,D_type,N_stupeney
0.85777052602791,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5666666666666667,0.48333333333333334,0.6,0.1,0.25,0.5,D_вт_const,49
0.8577662670140584,18.2,0.8338097173818555,18.2,0.0,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.2,0.18333333333333332,0.5,D_ср_const,32
0.8577592376723058,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.2,0.21666666666666667,0.5,D_ср_const,32
0.8577527924205087,18.2,0.8338097173818555,18.2,0.0,0.5666666666666667,0.5666666666666667,0.36666666666666664,0.2,0.25,0.5,D_ср_const,32
0.8577051379686013,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.7,0.5666666666666667,0.36666666666666664,0.2,0.21666666666666667,0.5,D_ср_const,26
0.8577004607090359,18.2,0.8338097173818555,18.2,0.0,0.7,0.5666666666666667,0.36666666666666664,0.2,0.15,0.5,D_ср_const,25
0.857700137358987,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.1,0.15,0.5,D_вт_const,72
0.8576992923385217,18.2,0.8338097173818555,18.2,0.0,0.3,0.4,0.4833333333333333,0.30000000000000004,0.25,0.5,D_ср_const,25
0.8576964200717762,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.1,0.18333333333333332,0.5,D_вт_const,72
0.8576956895993425,18.2,0.8338097173818555,18.2,0.0,0.7,0.5666666666666667,0.36666666666666664,0.2,0.25,0.5,D_ср_const,26
0.8576943608986488,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.4,0.4833333333333333,0.30000000000000004,0.21666666666666667,0.5,D_ср_const,25
0.8576930549306973,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.1,0.21666666666666667,0.5,D_вт_const,72
0.8576900347217791,18.2,0.8338097173818555,18.2,0.0,0.3,0.5666666666666667,0.36666666666666664,0.1,0.25,0.5,D_вт_const,72
0.8576893458962552,18.2,0.8338097173818555,18.2,0.0,0.7,0.5666666666666667,0.36666666666666664,0.2,0.18333333333333332,0.5,D_ср_const,25
0.8576888537628898,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.3,0.4,0.4833333333333333,0.30000000000000004,0.18333333333333332,0.5,D_ср_const,25
0.8576827548553574,18.2,0.8338097173818555,18.2,0.0,0.3,0.4,0.4833333333333333,0.30000000000000004,0.15,0.5,D_ср_const,25
0.8576693134890593,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.4,0.15,0.5,D_ср_const,15
0.8576518832459836,18.2,0.8338097173818555,18.2,0.0,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.4,0.18333333333333332,0.5,D_ср_const,15
0.8576473758681223,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.4,0.4833333333333333,0.30000000000000004,0.25,0.5,D_ср_const,23
0.8576468672497936,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.30000000000000004,0.15,0.5,D_ср_const,20
0.8576415523969264,18.2,0.8338097173818555,18.2,0.0,0.43333333333333335,0.4,0.4833333333333333,0.30000000000000004,0.21666666666666667,0.5,D_ср_const,23
0.8576358506869538,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.4,0.21666666666666667,0.5,D_ср_const,15
0.8576351241759169,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.43333333333333335,0.4,0.4833333333333333,0.30000000000000004,0.18333333333333332,0.5,D_ср_const,23
0.8576299200925536,18.2,0.8338097173818555,18.2,0.0,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.30000000000000004,0.18333333333333332,0.5,D_ср_const,20
0.8576280714837868,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.43333333333333335,0.4,0.4833333333333333,0.30000000000000004,0.15,0.5,D_ср_const,23
0.8576211633847621,18.2,0.8338097173818555,18.2,0.0,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.4,0.25,0.5,D_ср_const,15
