rank,total_error_pct,d1_отн,c_а1_отн,с_а_отн,Hт_ср_отн,H_т1,π_к_полн,η_к_полн,err_π_к_pct,err_η_к_pct
8497,42.975269165734616,0.4,0.4,0.25,0.35,0.19,12.942709857244498,0.7584976416325828,28.886209575579674,14.089059590154939
8498,42.978850781802166,0.3,0.65,0.6,0.2,0.17,12.930941070625268,0.7590369278763186,28.9508732383227,14.027977543479473
8499,42.97977912289024,0.6,0.45,0.3,0.35,0.23,11.959791588196984,0.8061395292419394,34.28685940551108,8.692919717379164
8500,42.98290687057245,0.3,0.5,0.25,0.25,0.2,23.88487354241906,0.7791724279666052,31.235568914390456,11.747337956181994
8501,42.983195429846646,0.3,0.45,0.25,0.35,0.15,12.470515637475131,0.7813339666370265,31.4806833105762,11.502512119270444
8502,42.983978882793124,0.35,0.5,0.5,0.35,0.19,11.25676308655621,0.8402066060387477,38.14965337057027,4.8343255122228515
8503,42.98639208031281,0.3,0.45,0.5,0.35,0.23,11.245081142836561,0.8407519953340207,38.21383987452439,4.772552205788425
8504,42.99641047504615,0.4,0.55,0.4,0.35,0.22,11.359743445973923,0.8351012360805926,37.5838272199235,5.412583255122652
8505,43.00098943599291,0.55,0.5,0.5,0.35,0.19,11.264133221541051,0.8396988940552427,38.10915812340082,4.8918313125921
8506,43.00505223427568,0.4,0.5,0.25,0.35,0.18,12.173398234423788,0.7955542635445846,33.11319651415501,9.891855720120672
8507,43.0086278748016,0.55,0.4,0.25,0.25,0.22,23.158919248253095,0.7437290461121501,27.246809056335696,15.761818818465901
8508,43.010082381820745,0.4,0.6,0.55,0.25,0.15,12.012899911347702,0.803295682173379,33.99505543215548,9.01502694966527
8509,43.019133483926325,0.5,0.55,0.4,0.35,0.24,11.358341042195052,0.8349686483864837,37.59153273519202,5.4276007487343065
8510,43.02228406794376,0.35,0.4,0.3,0.25,0.23,23.6306284734959,0.7664912549911894,29.83861798624121,13.183666081702544
8511,43.02352289388209,0.45,0.5,0.6,0.3,0.23,11.565694732605532,0.8248710954970078,36.45222674392564,6.571296149956445
8512,43.025737274377605,0.35,0.5,0.6,0.3,0.22,11.561107037571105,0.8250740956649532,36.47743385949942,6.548303414878183
8513,43.03468848071584,0.5,0.5,0.25,0.35,0.16,12.146507418032824,0.7965970914041497,33.2609482525669,9.77374022814895
8514,43.0354675556876,0.3,0.65,0.35,0.3,0.25,11.849982421001918,0.810974743297946,34.89020647801143,8.145261077676171
8515,43.03744009806819,0.45,0.4,0.5,0.35,0.23,11.429114161087604,0.8313737929346506,37.20266944457361,5.8347706534945845
8516,43.04055326560084,0.55,0.55,0.35,0.35,0.15,11.472409598305864,0.8292460304954683,36.96478242689085,6.075770838709989
8517,43.04407802901418,0.35,0.65,0.4,0.2,0.25,24.22358624736762,0.7950634255365082,33.09662773278913,9.947450296225053
8518,43.04946204773192,0.5,0.45,0.45,0.25,0.21,24.83092158256361,0.8244779380199552,36.43363506903084,6.615826978701081
8519,43.05405001215454,0.45,0.65,0.3,0.3,0.19,11.98657452944889,0.8041845504983098,34.139700387643465,8.914349624511075
8520,43.056776470326405,0.4,0.65,0.35,0.3,0.23,11.850198797176615,0.8107761129005217,34.88901759793068,8.16775887239572
8521,43.0627613548516,0.35,0.65,0.5,0.25,0.18,12.172083688157583,0.7951085255651994,33.12041929583746,9.942342059014148
8522,43.062884334357015,0.35,0.4,0.4,0.25,0.22,24.36915150519423,0.8019588079151538,33.89643684172653,9.166447492630478
8523,43.064231470991565,0.5,0.65,0.4,0.2,0.18,24.217232472660193,0.7945772693445876,33.061716882748314,10.002514588243248
8524,43.06458320892716,0.3,0.5,0.35,0.25,0.19,24.613775977482177,0.813810626583953,35.24052734880318,7.824055860123981
8525,43.065783709181986,0.5,0.45,0.55,0.35,0.24,11.294590934025415,0.8376493188216128,37.941808054805406,5.123975654376577
8526,43.07142579747671,0.45,0.65,0.25,0.3,0.18,12.234609122816627,0.7919988977349025,32.77687295155699,10.29455284591972
8527,43.07635872265848,0.5,0.4,0.5,0.25,0.16,24.67230216986458,0.8165457878036959,35.56209983442077,7.514258888237707
8528,43.08096253456142,0.4,0.55,0.25,0.35,0.25,12.056948159556681,0.8005330938285046,33.75303209034791,9.327930444213516
8529,43.08291843403983,0.4,0.5,0.45,0.35,0.18,11.211798774775803,0.8415143146463311,38.396710028704376,4.686208405335452
8530,43.08462182696403,0.3,0.45,0.5,0.35,0.24,11.226580932992256,0.8407821879771967,38.315489379163424,4.769132447800607
8531,43.08532972184916,0.55,0.4,0.5,0.35,0.16,11.4262570070734,0.8310895825794931,37.21836809300329,5.866961628845871
8532,43.09492867506577,0.3,0.4,0.3,0.35,0.17,12.415836388120223,0.7829999962021493,31.78111874659218,11.313809928473596
8533,43.096886866287164,0.35,0.5,0.5,0.35,0.2,11.235491384903801,0.840241652273168,38.26653085217691,4.830356014110252
8534,43.09874594401823,0.3,0.65,0.6,0.2,0.18,12.90803874845903,0.7590893870928812,29.076710173302033,14.022035770716204
8535,43.0989804811325,0.45,0.45,0.25,0.35,0.24,12.424171176557067,0.7825598998080633,31.7353232057304,11.363657275402103
8536,43.103303513338254,0.4,0.55,0.4,0.35,0.23,11.33959163057102,0.8351350614928352,37.694551480379005,5.408752032959246
8537,43.10491519044861,0.6,0.45,0.45,0.35,0.22,11.261347947973885,0.8389164603129984,38.12446182431931,4.980453366129297
8538,43.10904295420737,0.6,0.7,0.3,0.2,0.21,23.81996088174767,0.7749098516013004,30.878905943668517,12.230137010538847
8539,43.11067248277097,0.55,0.55,0.3,0.35,0.17,11.687260344606303,0.8182044720517118,35.784283820844486,7.326388661926489
8540,43.11260792084974,0.35,0.45,0.35,0.25,0.16,24.447145819628375,0.8053033353803747,34.32497703092514,8.787630889924598
8541,43.12063783339652,0.35,0.45,0.3,0.25,0.17,24.08674303981816,0.7877491766108651,32.34474197702286,10.775895856373658
8542,43.12218283056028,0.4,0.65,0.4,0.2,0.17,24.234392982998962,0.7948980858681162,33.1560054010932,9.966177429467075
8543,43.12552262233327,0.45,0.4,0.3,0.35,0.17,12.389089768185677,0.7840273736131391,31.92807819678199,11.197444425551282
8544,43.1271950185527,0.3,0.45,0.25,0.35,0.16,12.443460521763434,0.7813750641447175,31.6293377925086,11.497857226044097
8545,43.1303402316339,0.55,0.7,0.25,0.2,0.21,23.628040081881654,0.765411675990876,29.824396054294805,13.305944177339093
8546,43.1311686631183,0.4,0.4,0.25,0.35,0.2,12.913361239308784,0.7585449348256428,29.047465718083597,14.083702945034702
8547,43.13170878262921,0.35,0.5,0.6,0.3,0.23,11.541125710559415,0.8251077867072313,36.58722137055266,6.544487412076549
8548,43.13712147009344,0.6,0.65,0.35,0.3,0.21,11.850693977745195,0.81004273491683,34.886296825575855,8.250824644517587
8549,43.13717563384258,0.5,0.55,0.4,0.35,0.25,11.336091980589249,0.8350057777359168,37.7137803264327,5.423395307409876
8550,43.141230225338745,0.45,0.5,0.6,0.3,0.24,11.543503565626192,0.8249083724310767,36.57415623282312,6.567073992515629
8551,43.14151129858052,0.4,0.5,0.25,0.35,0.19,12.147780152587469,0.7955922244492418,33.25395520556336,9.887556093017162
8552,43.144349834787434,0.4,0.6,0.55,0.25,0.16,11.98741370480929,0.8033465952417773,34.13508953401488,9.00926030077255
8553,43.14436830671708,0.45,0.65,0.4,0.2,0.15,24.235044943338846,0.7947338397165224,33.15958760076289,9.984780705954188
8554,43.15082835164492,0.6,0.45,0.3,0.35,0.24,11.927673598046114,0.8061874104340297,34.46333187886751,8.687496472777417
8555,43.15304314191194,0.55,0.5,0.5,0.35,0.2,11.235499224379046,0.8397454747900849,38.26648777813711,4.886555363774827
8556,43.15968293958289,0.4,0.65,0.35,0.3,0.24,11.830667765484945,0.8108150208316348,34.996330958873926,8.163351980708965
8557,43.160054387229415,0.35,0.55,0.3,0.35,0.15,11.694939268051122,0.8173959777601778,35.74209193378504,7.417962453444379
8558,43.16151739511954,0.6,0.4,0.25,0.35,0.2,12.835718866235966,0.7620434478171149,29.474072163538644,13.6874452315809
8559,43.164626531237936,0.45,0.4,0.5,0.35,0.24,11.405123577465641,0.8314146703129598,37.334485838100875,5.830140693137068
8560,43.177549648107956,0.35,0.65,0.5,0.25,0.19,12.15019426274912,0.7951569367579641,33.240690864015825,9.93685878409213
8561,43.179239372245156,0.3,0.45,0.5,0.35,0.25,11.208760063535573,0.8408113172862814,38.41340624431003,4.765833127935128
8562,43.18103968787491,0.45,0.65,0.3,0.3,0.2,11.96251724344294,0.8042304007808576,34.27188327778604,8.909156410088869
8563,43.19147035298877,0.5,0.5,0.45,0.35,0.15,11.194890786330744,0.8413761348266796,38.489611064116794,4.701859288871978
8564,43.19167827916887,0.5,0.45,0.55,0.35,0.25,11.270882178670483,0.8376879303220248,38.07207594137097,5.119602337797904
8565,43.19339924668064,0.55,0.4,0.45,0.25,0.23,24.597175492628224,0.8118680295906613,35.14931589356168,8.044083353118966
8566,43.200432913939515,0.5,0.5,0.25,0.35,0.17,12.115402282420453,0.7966426740910552,33.43185559109641,9.768577322843104
8567,43.20096060359715,0.4,0.5,0.25,0.25,0.21,23.933895329709024,0.7796253209407327,31.504919394005633,11.696041209591518
8568,43.20566080551744,0.45,0.65,0.25,0.3,0.19,12.209224346782568,0.7920451768268774,32.916349742952924,10.289311062564515
8569,43.20570628972233,0.4,0.5,0.45,0.35,0.19,11.18867954165564,0.8415517570361765,38.52373878211186,4.681967507610464
8570,43.20612228283469,0.35,0.5,0.5,0.35,0.21,11.214910292654576,0.8402756214702628,38.37961377662321,4.826508506211485
8571,43.206662905359366,0.4,0.55,0.4,0.35,0.24,11.320104818235434,0.8351678255255784,37.80162187782729,5.405041027532083
8572,43.2075794236188,0.4,0.5,0.35,0.25,0.2,24.64278019515042,0.8139551343740691,35.39989118214516,7.807688241473643
8573,43.2076801659429,0.55,0.55,0.35,0.35,0.16,11.44094671332179,0.8292967620877941,37.13765542130885,6.070024744634048
8574,43.21482087963664,0.3,0.65,0.6,0.2,0.19,12.885864321674465,0.7591402641861785,29.198547683107336,14.016273196529308
8575,43.223867958707665,0.35,0.4,0.55,0.35,0.15,11.388963825736822,0.8316755498313168,37.42327568276471,5.80059227594295
8576,43.22960219723928,0.45,0.45,0.25,0.35,0.25,12.399638705762582,0.7825967346095631,31.870117001304493,11.35948519593479
8577,43.23402617006761,0.35,0.5,0.6,0.3,0.24,11.52183223786796,0.8251403715034586,36.69322946226396,6.5407967078036515
8578,43.23524991277117,0.45,0.45,0.35,0.25,0.2,24.475076393043977,0.8055754653675996,34.478441720021856,8.75680819274931
8579,43.23659802801446,0.3,0.4,0.3,0.35,0.18,12.389137631396917,0.7830443799908241,31.92781521210485,11.308782815909616
8580,43.25510212939437,0.45,0.5,0.6,0.3,0.25,11.522034072471921,0.8249445032578596,36.692120480923506,6.562981648470864
8581,43.259141970182945,0.4,0.65,0.35,0.3,0.25,11.811789804230271,0.8108526851223332,35.10005602071279,8.159085949470153
8582,43.26641025897674,0.3,0.5,0.25,0.25,0.19,23.935640389713193,0.7791321270556402,31.514507635786774,11.751902623189963
8583,43.26665275262501,0.3,0.45,0.25,0.35,0.17,12.417256921111736,0.7814149538652565,31.77331362026518,11.493339132359829
8584,43.26750671435853,0.55,0.4,0.5,0.35,0.17,11.391908389040482,0.8311474265780445,37.40709676351383,5.860409950844703
8585,43.267592333750585,0.6,0.45,0.45,0.35,0.23,11.230747618447097,0.8389646354257985,38.29259550303792,4.974996830712658
8586,43.27368673885801,0.55,0.55,0.3,0.35,0.18,11.656602765467664,0.8182524480336627,35.95273205786997,7.320954680988039
8587,43.273732339796055,0.4,0.5,0.25,0.35,0.2,12.122956076860081,0.7956290848527128,33.39035122604351,9.883381113752547
8588,43.2750017166331,0.35,0.55,0.35,0.35,0.15,11.432235553909923,0.829124969351767,37.18551893456086,6.089482782072238
8589,43.28001056180538,0.35,0.65,0.4,0.2,0.24,24.26560265675076,0.7950186353718992,33.32748712500419,9.952523436801192
8590,43.282061565352116,0.4,0.4,0.25,0.35,0.21,12.884952911020305,0.7585908168852364,29.203555433954364,14.078506131397747
8591,43.28490248764924,0.45,0.45,0.3,0.25,0.21,24.12622134610385,0.7882140095011235,32.56165574782336,10.72324673982588
8592,43.287603585252356,0.45,0.4,0.5,0.35,0.25,11.381925294629033,0.8314542770219779,37.46194893060971,5.82565465464265
8593,43.28864337838243,0.35,0.55,0.3,0.35,0.16,11.670741862257003,0.8174345051333146,35.8750447128736,7.413598665508822
8594,43.28871962053453,0.35,0.65,0.5,0.25,0.2,12.128993133049988,0.7952039042188748,33.35718058763742,9.931539032897103
8595,43.28907534629035,0.6,0.4,0.4,0.25,0.25,24.4229859869273,0.8025733232792978,34.192230697402756,9.09684464888759
8596,43.29124409916389,0.6,0.45,0.25,0.25,0.24,23.712154695008184,0.7680715035707426,30.28656425828673,13.00467984087716
8597,43.29257352616218,0.45,0.4,0.3,0.35,0.18,12.357624758669276,0.7840788792315868,32.10096286445452,11.191610661707657
8598,43.296995082251144,0.6,0.65,0.35,0.3,0.22,11.820364166801761,0.8101025391279753,35.052944138451856,8.244050943799284
8599,43.30069023931365,0.55,0.5,0.5,0.35,0.21,11.20769270966583,0.8397908194959256,38.41927082601192,4.881419413301732
8600,43.30078215780044,0.45,0.4,0.3,0.25,0.22,23.69322611789013,0.7670690613383553,30.182561087308414,13.118221070492025
8601,43.30653723563216,0.4,0.55,0.4,0.35,0.25,11.301273962568196,0.8351995380757014,37.90508811775716,5.401449117875002
8602,43.31173871050149,0.35,0.5,0.5,0.35,0.22,11.195009838321917,0.8403085243158253,38.48895693229715,4.822781778204333
8603,43.31377787114479,0.6,0.45,0.4,0.25,0.22,24.745492683016554,0.8180001390485712,35.96424551107997,7.349532360064814
8604,43.3159769402801,0.35,0.4,0.3,0.25,0.22,23.683092579200363,0.7664433269117523,30.126882303298704,13.189094636981395
8605,43.316773278030766,0.6,0.45,0.3,0.35,0.25,11.896511419185702,0.8062339901779727,34.634552641836805,8.682220636193962
8606,43.32468370852884,0.4,0.5,0.45,0.35,0.2,11.166276242172673,0.8415881111388148,38.64683383421608,4.677849874312758
8607,43.32712737703657,0.3,0.65,0.6,0.2,0.2,12.864408068476717,0.7591895735303038,29.31643918419386,14.010688192842707
8608,43.331316184507564,0.45,0.4,0.4,0.25,0.21,24.420898292588593,0.802099109085613,34.180759849387876,9.150556335119688
8609,43.33273850021227,0.35,0.5,0.6,0.3,0.25,11.503217483796305,0.8251718600535526,36.79550833078953,6.537230169422742
8610,43.33590994254766,0.45,0.65,0.25,0.3,0.2,12.184591452004709,0.7920901726876516,33.05169531865545,10.284214623892215
8611,43.34197418192674,0.45,0.65,0.4,0.3,0.2,11.79052569364697,0.8111528985813979,35.21689179314851,8.125082388778218
8612,43.344522899701346,0.5,0.5,0.45,0.35,0.16,11.16607888892032,0.8414225269156514,38.64791819274549,4.69660470695585
8613,43.361411928925534,0.5,0.5,0.25,0.35,0.18,12.085189090842826,0.796687061584151,33.597862138226226,9.763549790699306
8614,43.365362374019654,0.35,0.4,0.55,0.35,0.16,11.362263058644123,0.831721575647634,37.56998319426306,5.795379179756601
8615,43.36813421778179,0.3,0.5,0.35,0.25,0.18,24.668160431427502,0.8137688189285007,35.539343029821445,7.828791187960338
8616,43.37017029291751,0.55,0.55,0.35,0.35,0.17,11.410353968441637,0.8293462204120344,37.30574742614485,6.064422866772656
8617,43.37194126605508,0.6,0.4,0.25,0.35,0.21,12.796155010282341,0.7621048964277363,29.691455987459666,13.680485278595416
8618,43.373609065969305,0.3,0.4,0.3,0.35,0.19,12.36331482792762,0.7830873987019895,32.069698747650435,11.30391031831887
8619,43.37838562186159,0.35,0.4,0.4,0.25,0.21,24.425569244746065,0.8019101280362823,34.20642442168168,9.171961200179911
8620,43.38654893015019,0.4,0.4,0.4,0.4,0.22,11.641727502358393,0.8179776051140597,36.03446427275608,7.352084657394108
8621,43.39632126272393,0.35,0.65,0.5,0.25,0.21,12.108470921525424,0.7952494414942958,33.469939991618546,9.926381271105383
8622,43.399822454610245,0.35,0.55,0.35,0.35,0.16,11.4087218673835,0.82916359873296,37.31471501437637,6.085107440233876
8623,43.40164234824485,0.3,0.45,0.25,0.35,0.18,12.39189115090249,0.7814536488126381,31.912685984052253,11.4889563641926
8624,43.401782329227174,0.4,0.5,0.25,0.35,0.21,12.098913579024954,0.7956648563702751,33.52245286250025,9.879329466726922
8625,43.407068490238366,0.55,0.4,0.25,0.25,0.21,23.230089557386762,0.7436637568679325,27.637854710916283,15.769213779322083
8626,43.41333493824785,0.35,0.55,0.3,0.35,0.17,11.647276281719936,0.8174719413747459,36.003976474066285,7.409358464181567
8627,43.41378753279957,0.35,0.5,0.5,0.35,0.23,11.175780458169108,0.8403403710910184,38.594612867202706,4.819174665596865
8628,43.42546644831413,0.6,0.45,0.45,0.35,0.24,11.201048146358994,0.8390115150111893,38.45577941560992,4.969687032704213
8629,43.42714859679209,0.5,0.65,0.4,0.2,0.17,24.281867348099496,0.7945085766833396,33.41685356098625,10.010295035805836
8630,43.42803227136983,0.4,0.4,0.25,0.35,0.22,12.857469188606231,0.7586353034883012,29.35456489776796,14.073467373601867
8631,43.432099621081996,0.55,0.55,0.3,0.35,0.19,11.626808035817495,0.8182991918797249,36.11643936364013,7.315660257441866
8632,43.43401386866277,0.55,0.65,0.6,0.2,0.15,12.872611525858641,0.7578479326436092,29.271365242534937,14.162648626127835
8633,43.435715175541475,0.3,0.65,0.6,0.2,0.21,12.843660650838281,0.7592373289735364,29.430435984405044,14.005279191136433
8634,43.43868025507675,0.5,0.45,0.45,0.25,0.2,24.900656246644694,0.8244244286993099,36.816792563981835,6.621887691094905
8635,43.439910680021335,0.4,0.5,0.45,0.35,0.21,11.144577716990666,0.8416233886566858,38.766056500051285,4.673854179970056
8636,43.44281834343528,0.4,0.65,0.4,0.2,0.16,24.29149568172423,0.7948373041207525,33.46975649299027,9.973061850445006
8637,43.44401343023431,0.55,0.5,0.5,0.35,0.22,11.180698296055564,0.839834944160574,38.56759177991449,4.876421650319824
8638,43.44441328278956,0.55,0.4,0.5,0.35,0.18,11.35855000730109,0.8312037658287703,37.59038457526873,5.8540287075208335
8639,43.452307253772446,0.6,0.65,0.35,0.3,0.23,11.79089671652142,0.810160782350534,35.21485320592626,8.237454047846182
8640,43.45454447859518,0.45,0.4,0.3,0.35,0.19,12.327113903414862,0.7841289487930209,32.268604926291964,11.185939552303216
8641,43.462107086684185,0.45,0.65,0.4,0.3,0.21,11.767683432291363,0.8112003452261622,35.342398723673824,8.11970836301036
8642,43.46223507535083,0.45,0.65,0.25,0.3,0.21,12.160698899089665,0.7921338988826,33.182973081924914,10.27926199342592
8643,43.46416295336976,0.35,0.45,0.3,0.25,0.16,24.148238240818632,0.7876993870063717,32.682627696805675,10.78153525656409
8644,43.47270500906363,0.35,0.45,0.35,0.25,0.15,24.51163219426129,0.8052523366755203,34.67929777066642,8.793407238397208
8645,43.48712451498007,0.55,0.7,0.25,0.2,0.2,23.69151870159295,0.7653410391125061,30.173179679082153,13.31394483589792
8646,43.49322224891509,0.5,0.5,0.45,0.35,0.17,11.138084107653677,0.8414677142890331,38.80173567223254,4.691486576682546
8647,43.50040259846676,0.35,0.65,0.5,0.25,0.22,12.08861861874972,0.7952935616381583,33.57901857829824,9.92138402016853
8648,43.502454168579504,0.35,0.4,0.55,0.35,0.17,11.33639096103808,0.83176627264382,37.712137576713836,5.790316591865671
8649,43.50603726004131,0.3,0.4,0.3,0.35,0.2,12.338353939041522,0.7831290670308172,32.206846488782844,11.299190771258463
8650,43.508833629880584,0.4,0.5,0.25,0.25,0.2,23.989033055155456,0.7795818961603433,31.80787392942559,11.700959700454995
8651,43.511570112121426,0.4,0.4,0.4,0.4,0.23,11.61814860977147,0.8180176279672475,36.16401862762928,7.347551484492144
8652,43.512318007095246,0.35,0.5,0.5,0.35,0.24,11.157212983552474,0.8403711716823966,38.696631958502884,4.815686048592358
8653,43.51506987567136,0.6,0.7,0.3,0.2,0.2,23.89216013472262,0.7748274981706723,31.275605135838575,12.239464739832785
8654,43.51771431587911,0.5,0.5,0.25,0.35,0.19,12.055851373406446,0.7967302689253387,33.759058387876664,9.758655928002447
8655,43.520860852856124,0.35,0.55,0.35,0.35,0.17,11.385919133428153,0.8292011333937842,37.44000476138377,6.080856091472351
8656,43.52448118777264,0.35,0.65,0.4,0.2,0.23,24.30914113748746,0.794972299589827,33.566709546634414,9.957771641138233
8657,43.52572555507699,0.4,0.5,0.25,0.35,0.22,12.075640727930503,0.7956995501931985,33.65032567071152,9.875399884365468
8658,43.528115438575476,0.55,0.55,0.35,0.35,0.18,11.380614298481301,0.8293944228849005,37.469152206146696,6.058963232428781
8659,43.53223450952073,0.3,0.45,0.25,0.35,0.19,12.367350084697568,0.781491161516618,32.04752700715622,11.484707502364511
8660,43.534190020468884,0.35,0.55,0.3,0.35,0.18,11.624531194174098,0.8175082980640251,36.1289494825599,7.405240537908988
8661,43.53633151005395,0.4,0.5,0.35,0.25,0.19,24.701684846781603,0.8139101057076079,35.723543114184636,7.812788395869316
8662,43.539979307400806,0.5,0.4,0.5,0.25,0.15,24.755259059156995,0.8164768033200053,36.01790691844503,7.522072388955777
8663,43.540632024595574,0.3,0.65,0.6,0.2,0.22,12.823613103483801,0.7592835438502309,29.540587343495595,14.000044681099977
8664,43.54681329491291,0.55,0.65,0.4,0.2,0.25,24.299402745388424,0.794302719256741,33.5132018977386,10.033611397174306
8665,43.55144479252878,0.4,0.5,0.45,0.35,0.22,11.123573252635275,0.84165760086352,38.88146564486112,4.669979147667655
8666,43.559595172084975,0.3,0.5,0.25,0.25,0.18,23.988142717591916,0.7790905378597037,31.802981964790757,11.756613207294217
8667,43.569161651002844,0.4,0.4,0.25,0.35,0.23,12.830895042866043,0.758678409716277,29.500576687549213,14.068584963453631
8668,43.572799423656605,0.6,0.5,0.35,0.25,0.25,24.72161508101384,0.8145549573269731,35.83304989568045,7.739749527976153
8669,43.57616845518517,0.6,0.4,0.25,0.35,0.22,12.757752289407799,0.7621647277523877,29.902459948308795,13.673708506876375
8670,43.578566655945636,0.45,0.65,0.4,0.3,0.22,11.745537844805636,0.8112464274296557,35.46407777579321,8.114488880152432
8671,43.578633217289074,0.6,0.45,0.45,0.35,0.25,11.172231751045862,0.8390571168399877,38.61411125798977,4.964521959299305
8672,43.58309214758091,0.55,0.5,0.5,0.35,0.23,11.154501208815491,0.8398778642075881,38.711531819695104,4.871560327885807
8673,43.585998790023204,0.55,0.55,0.3,0.35,0.2,11.597859869830351,0.8183447196759212,36.27549522071235,7.310503569310852
8674,43.5903790991432,0.3,0.4,0.6,0.35,0.25,11.391985234754365,0.8282930962554116,37.40667453431667,6.183704564826529
8675,43.59882377668554,0.45,0.45,0.35,0.25,0.19,24.540193583390284,0.8055243717054844,34.836228480166405,8.76259529651914
8676,43.60100974238406,0.35,0.65,0.5,0.25,0.23,12.069427572683097,0.7953362772233136,33.68446388635661,9.916545856027446
8677,43.60314278983672,0.6,0.65,0.35,0.3,0.24,11.762275780091382,0.8102174845838735,35.372111098398996,8.231031691437725
8678,43.60737732953798,0.35,0.5,0.5,0.35,0.25,11.139298628906776,0.8404009355914891,38.7950624785342,4.812314851003787
8679,43.611530281244995,0.45,0.4,0.3,0.35,0.2,12.297539577741743,0.7841776002844556,32.431101221199214,11.18042906004578
8680,43.6117802225775,0.55,0.4,0.45,0.25,0.22,24.672034939162323,0.8118056505692691,35.560631533858924,8.051148688718577
8681,43.613272599326066,0.55,0.65,0.6,0.2,0.16,12.838370396096233,0.7579263273413621,29.459503318152564,14.153769281173506
8682,43.61616356712437,0.55,0.4,0.5,0.35,0.19,11.326160622237452,0.8312586229443331,37.76834822946454,5.847815337659823
8683,43.618963013421755,0.45,0.5,0.5,0.35,0.15,11.142061781012252,0.8401646054787878,38.779880324108504,4.839082689313255
8684,43.620125334522726,0.35,0.4,0.3,0.25,0.21,23.73742668561667,0.7663938026345394,30.42542134954214,13.194703984980583
8685,43.63031842099426,0.5,0.6,0.45,0.3,0.15,11.49467851951963,0.8229587898617012,36.842425716925106,6.78789270406915
8686,43.631953754284545,0.45,0.45,0.3,0.25,0.2,24.188357282875092,0.788164170274343,32.90306199381919,10.728891760465356
8687,43.63237379374805,0.4,0.4,0.4,0.4,0.24,11.595363517265382,0.8180563791208316,36.289211443596805,7.3431623501512515
8688,43.63395489081987,0.3,0.4,0.3,0.35,0.21,12.314241518467625,0.7831693991037006,32.33933231611195,11.294622574707928
8689,43.635221115723574,0.35,0.4,0.55,0.35,0.18,11.311333046242614,0.8318096569218586,37.84981842723838,5.7854026884851955
8690,43.63765090134771,0.5,0.5,0.45,0.35,0.18,11.110891102026443,0.8415117127308178,38.9511477910635,4.686503110284212
8691,43.6381760007992,0.35,0.55,0.35,0.35,0.18,11.363816357207057,0.8292375850039295,37.56144858677441,6.0767274140247896
8692,43.63988381680707,0.3,0.6,0.45,0.2,0.18,24.5981587297135,0.8079737667293525,35.15471829512913,8.485165521677947
8693,43.64192374006944,0.3,0.65,0.6,0.2,0.23,12.804256823408574,0.7593282309921626,29.64694053072212,13.994983209347318
8694,43.64562371107152,0.4,0.5,0.25,0.35,0.23,12.053126073133358,0.7957331770997657,33.77403256520133,9.871591145870196
8695,43.64693853967959,0.45,0.4,0.3,0.25,0.21,23.755076485715314,0.7670132698959587,30.522398273161073,13.124540266518517
8696,43.65126719067436,0.35,0.55,0.3,0.35,0.19,11.602495710500879,0.8175435863669808,36.25002356867649,7.40124362199787
8697,43.65849703085146,0.3,0.45,0.25,0.35,0.2,12.343621135340518,0.7815275040356976,32.177905849777375,11.480591181074084
8698,43.65934131229944,0.4,0.5,0.45,0.35,0.23,11.103252566855927,0.841690758615612,38.993117764527874,4.666223547771563
8699,43.66942538176111,0.5,0.5,0.25,0.35,0.2,12.027373304979754,0.7967723106320516,33.91553129132003,9.753894090441078
8700,43.681603834967206,0.55,0.55,0.35,0.35,0.19,11.351711298446228,0.8294413863279071,37.6279598986471,6.0536439363201
8701,43.68186670974675,0.3,0.5,0.35,0.25,0.17,24.724370924863226,0.8137257019576701,35.848191894852896,7.833674814893847
8702,43.68228554773581,0.55,0.4,0.3,0.35,0.15,12.258341653682871,0.7854544151801448,32.646474430313894,11.035811117421916
8703,43.691407128073465,0.45,0.65,0.4,0.3,0.23,11.724078775569811,0.8112911589803633,35.58198474961642,8.109422378457042
8704,43.6981869547605,0.35,0.65,0.5,0.25,0.24,12.050889478467976,0.7953776003524021,33.78632154687925,9.911865407881248
8705,43.70170559846688,0.45,0.4,0.4,0.25,0.2,24.487142360363812,0.8020425069437175,34.544738243757216,9.156967354709659
8706,43.70466327941952,0.6,0.45,0.25,0.25,0.23,23.786172256627037,0.7680120915338777,30.693254157291417,13.011409122128107
8707,43.704913806176,0.35,0.4,0.4,0.25,0.2,24.48396115858052,0.8018598608534407,34.527259113079786,9.177654693096214
8708,43.70552716924247,0.4,0.4,0.25,0.35,0.24,12.805216076215075,0.7587201500716348,29.64166991090618,14.063857258336293
8709,43.71800267736964,0.55,0.5,0.5,0.35,0.24,11.129087257231125,0.8399195945131285,38.851168916312496,4.866833761057144
8710,43.718656721765925,0.5,0.4,0.25,0.35,0.15,12.77055848348756,0.7602854826093232,29.83209624457384,13.88656047719208
8711,43.72581274977506,0.6,0.4,0.4,0.25,0.24,24.501122786115204,0.8025078630181374,34.62155376986376,9.104258979911295
8712,43.73546850121364,0.55,0.55,0.3,0.35,0.21,11.569742612807156,0.8183890469548885,36.42998564391672,7.305482857296912
8713,43.73963425781155,0.3,0.65,0.6,0.2,0.24,12.785583559908387,0.7593714027393831,29.74954087962424,13.99009337818731
