η_к_полн,π_к_полн,η_к_полн_0,π_к_полн_0,pi_rel_error,d1_отн,c_а1_отн,с_а_отн,Hт_ср_отн,H_т1,R_ср1,D_type,N_stupeney
0.8671889270523157,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.48,0.4766666666666666,0.1,0.1753333333333333,0.5,D_вт_const,44
0.8671889257395282,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.48,0.4766666666666666,0.1,0.18066666666666664,0.5,D_вт_const,44
0.867188924443122,18.2,0.8338097173818555,18.2,0.0,0.6,0.48,0.4766666666666666,0.1,0.186,0.5,D_вт_const,44
0.8671889231630054,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.48,0.4766666666666666,0.1,0.19133333333333333,0.5,D_вт_const,44
0.8671889191140487,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.48,0.4766666666666666,0.1,0.20866666666666667,0.5,D_вт_const,44
0.8671889179021782,18.2,0.8338097173818555,18.2,0.0,0.6,0.48,0.4766666666666666,0.1,0.214,0.5,D_вт_const,44
0.867188916706144,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.48,0.4766666666666666,0.1,0.21933333333333335,0.5,D_вт_const,44
0.8671889155258655,18.2,0.8338097173818555,18.2,0.0,0.6,0.48,0.4766666666666666,0.1,0.22466666666666668,0.5,D_вт_const,44
0.8671889117978214,18.2,0.8338097173818555,18.2,0.0,0.6,0.48,0.4766666666666666,0.1,0.242,0.5,D_вт_const,44
0.8671889106836365,18.2,0.8338097173818555,18.2,0.0,0.6,0.48,0.4766666666666666,0.1,0.24733333333333332,0.5,D_вт_const,44
0.867188910132307,18.2,0.8338097173818555,18.2,0.0,0.6,0.48,0.4766666666666666,0.1,0.25,0.5,D_вт_const,44
0.8671424430199915,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.1,0.25,0.5,D_вт_const,45
0.8671424413332387,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.1,0.24733333333333332,0.5,D_вт_const,45
0.8671424379244438,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.49333333333333335,0.4766666666666666,0.1,0.242,0.5,D_вт_const,45
0.8671424265184176,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.1,0.22466666666666668,0.5,D_вт_const,45
0.867142422907251,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.1,0.21933333333333335,0.5,D_вт_const,45
0.8671424192478413,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.49333333333333335,0.4766666666666666,0.1,0.214,0.5,D_вт_const,45
0.8671424155399391,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.49333333333333335,0.4766666666666666,0.1,0.20866666666666667,0.5,D_вт_const,45
0.8671423051719567,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.1,0.19133333333333333,0.5,D_вт_const,44
0.8671423012498076,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.1,0.186,0.5,D_вт_const,44
0.8671422972777055,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.49333333333333335,0.4766666666666666,0.1,0.18066666666666664,0.5,D_вт_const,44
0.8671422932553671,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.1,0.1753333333333333,0.5,D_вт_const,44
0.8671422798322891,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.1,0.158,0.5,D_вт_const,44
0.8671422755931486,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.49333333333333335,0.4766666666666666,0.1,0.15266666666666667,0.5,D_вт_const,44
0.8671422734541648,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.49333333333333335,0.4766666666666666,0.1,0.15,0.5,D_вт_const,44
0.8671422394355354,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.1,0.25,0.5,D_вт_const,45
0.8671422377364902,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.1,0.24733333333333332,0.5,D_вт_const,45
0.8671422343026433,18.2,0.8338097173818555,18.2,0.0,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.1,0.242,0.5,D_вт_const,45
0.8671422228109241,18.2,0.8338097173818555,18.2,0.0,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.1,0.22466666666666668,0.5,D_вт_const,45
0.8671422191720827,18.2,0.8338097173818555,18.2,0.0,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.1,0.21933333333333335,0.5,D_вт_const,45
0.8671422154843859,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.1,0.214,0.5,D_вт_const,45
0.8671422117475869,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.1,0.20866666666666667,0.5,D_вт_const,45
0.8671421992607988,18.2,0.8338097173818555,18.2,0.0,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.1,0.19133333333333333,0.5,D_вт_const,45
0.8671421953124426,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.1,0.186,0.5,D_вт_const,45
0.8671421913136023,18.2,0.8338097173818555,18.2,0.0,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.1,0.18066666666666664,0.5,D_вт_const,45
0.8671421872639983,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.1,0.1753333333333333,0.5,D_вт_const,45
0.8671421737486976,18.2,0.8338097173818555,18.2,0.0,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.1,0.158,0.5,D_вт_const,45
0.867142169480083,18.199999999999996,0.8338097173818555,18.2,1.952040482857418e-16,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.1,0.15266666666666667,0.5,D_вт_const,45
0.8671421673261698,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.5933333333333333,0.49333333333333335,0.4766666666666666,0.1,0.15,0.5,D_вт_const,45
0.8671421283826901,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.25,0.5,D_вт_const,42
0.8671421266892873,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.24733333333333332,0.5,D_вт_const,42
0.8671421232670515,18.200000000000003,0.8338097173818555,18.2,1.952040482857418e-16,0.6,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.242,0.5,D_вт_const,42
0.867142111816054,18.2,0.8338097173818555,18.2,0.0,0.6,0.49333333333333335,0.4766666666666666,0.10666666666666667,0.22466666666666668,0.5,D_вт_const,42
